Marker;MedianMs;MeanMs;LowerQuartileMs;UpperQuartileMs;MaxMs;Count;CountPerFrame;PresentFrames;SelectedFrames
"Game.Feature.Stages.dll!Game.Feature.Stages::StageId.get_Value()";0.0037;0.00348;0.0033;0.0038;0.0044;1130;70.625;15;16
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::GlyphValueRecord.get_yPlacement()";0.0037;0.005753;0.0032;0.0066;0.0191;2036;127.25;15;16
"UnityEngine.CoreModule.dll!Unity.Collections.LowLevel.Unsafe::AtomicSafetyHandle.IsDefaultValue()";0.0037;0.003906;0.0033;0.0043;0.0064;896;56;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraphPass.get_colorBufferAccess()";0.0037;0.003744;0.0033;0.0041;0.0045;1344;84;16;16
"Unity.TextMeshPro.dll!TMPro::TMP_StyleSheet.GetStyle()";0.0037;0.00436;0.0035;0.0052;0.007;45;2.8125;15;16
"UnityEngine.CoreModule.dll!Unity.Burst.LowLevel::BurstCompilerService.GetOrCreateSharedMemory()";0.0037;0.0037;0.0037;0.0037;0.0037;3;0.1875;1;16
"Unity.InputSystem.dll!::TriggerState.get_phase()";0.0037;0.004173;0.0029;0.0046;0.0112;644;40.25;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Transform.InverseTransformPoint()";0.0037;0.003953;0.0033;0.0041;0.006;120;7.5;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule.NativeRenderPassCompiler::NativePassCompiler.ValidateNativePass()";0.0037;0.003812;0.0034;0.0039;0.0056;96;6;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::CPUDrawInstanceData.get_drawInstanceIndices()";0.0036;0.004712;0.0024;0.004;0.0151;32;2;16;16
"UnityEngine.UIModule.dll!UnityEngine::Canvas.get_renderMode()";0.0036;0.003707;0.0032;0.0041;0.0044;106;6.625;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayAudioPresentationController.RemoveImmediatePendingRequests()";0.0036;0.003613;0.0032;0.0038;0.0043;113;7.0625;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayAnimationSyncCoordinator.ReleasePlayerDeathOverridesForRespawnSpawns()";0.0036;0.004013;0.0034;0.0039;0.0061;113;7.0625;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::PlayerAnimatorDriver.set_LastPresentationState()";0.0036;0.0046;0.0032;0.0055;0.0102;113;7.0625;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayEntityPresentationApplier.CleanupCompletedJumpWindupRotationTracks()";0.0036;0.003367;0.0031;0.0038;0.0042;128;8;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Camera.ScreenPointToRay_Injected()";0.0036;0.005313;0.0032;0.0038;0.0305;15;0.9375;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::PlayerMoveIntentBuffer.ResolveDirection()";0.0036;0.003653;0.0033;0.0036;0.0064;114;7.125;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Movement.Collection::RawMovementIntent[].System.Collections.Generic.ICollection`1.get_Count()";0.0036;0.0036;0.0036;0.0036;0.0036;1;0.0625;1;16
"Game.Feature.Gameplay.Host.dll!::DuplicateKey..ctor()";0.0036;0.025089;0.0034;0.0052;0.1949;9;0.5625;9;16
"UnityEngine.CoreModule.dll!UnityEngine::LightProbesQuery.Dispose()";0.0036;0.00432;0.0033;0.0042;0.0108;15;0.9375;15;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::ScriptableRenderContext.GetCameras()";0.0036;0.003894;0.0033;0.0042;0.0069;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::VolumeManager.GrabVolumes()";0.0036;0.004537;0.0035;0.0045;0.0094;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::TemporalAA.CalculateJitterMatrix()";0.0036;0.004244;0.0035;0.004;0.0072;16;1;16;16
"PrepareSceneNodes";0.0036;0.003887;0.0034;0.0037;0.0081;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::AdditionalLightsShadowCasterPass.SetShadowParamsForEmptyShadowmap()";0.0036;0.00405;0.0033;0.0041;0.0075;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RectOffset.get_right()";0.0036;0.00685;0.001;0.0121;0.0234;346;21.625;16;16
"UnityEngine.UI.dll!UnityEngine.UI::Image.PreserveSpriteAspectRatio()";0.0036;0.0053;0.0036;0.0036;0.007;6;0.375;2;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.TryResolveTileEffectBoxStopMovementFamily()";0.0036;0.002733;0.001;0.0036;0.0036;12;0.75;3;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationBuildContext.get_ObjectiveResult()";0.0036;0.003467;0.0033;0.0038;0.0044;1017;63.5625;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::BlockAudioPresentationController.ReplacePendingPlan()";0.0036;0.0053;0.0034;0.0036;0.0299;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Host::EnemyAnimatorDriver.set_IsMoving()";0.0036;0.003693;0.0033;0.0042;0.005;1205;75.3125;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Objectives::StageObjectiveConditionDisplayMetadata.get_DisplayText()";0.0036;0.003407;0.003;0.0038;0.0046;1130;70.625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveConditionReadModel.get_Required()";0.0036;0.003313;0.003;0.0037;0.005;1130;70.625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveConditionReadModel.get_SortOrder()";0.0036;0.00342;0.0032;0.0037;0.0048;1130;70.625;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule.NativeRenderPassCompiler::FixedAttachmentArray`1.get_Item()";0.0036;0.003869;0.003;0.0043;0.007;1280;80;16;16
"UnityEngine.IMGUIModule.dll!UnityEngine::GUIStyle.get_stretchWidth()";0.0036;0.008162;0.0012;0.0166;0.0192;346;21.625;16;16
"Game.Feature.Gameplay.Vfx.dll!Game.Feature.Gameplay.Vfx::GameplayVfxTopologyTransitionContext.None()";0.0036;0.006807;0.0031;0.004;0.0524;226;14.125;15;16
"Unity.InputSystem.dll!::TriggerState.set_inProcessing()";0.0036;0.004678;0.0023;0.0055;0.0105;152;9.5;9;16
"Game.Feature.Gameplay.Vfx.Host.dll!Game.Feature.Gameplay.Vfx.Host::GameplayVfxHostAnchorResolver.ResolveCellSlot()";0.0036;0.00536;0.0033;0.0041;0.0272;226;14.125;15;16
"UnityEngine.IMGUIModule.dll!UnityEngine::GUIStyle.get_fixedHeight()";0.0036;0.006106;0.0009;0.0118;0.0149;346;21.625;16;16
"Unity.Cinemachine.dll!Unity.Cinemachine::UnityVectorExtensions.ConservativeSetPositionAndRotation()";0.0035;0.003973;0.0033;0.004;0.0084;30;1.875;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayEntityPresentationApplier.CleanupHiddenPlayerDeathDisplacementTracks()";0.0035;0.00366;0.0032;0.0038;0.0051;128;8;15;16
"mscorlib.dll!System::RuntimeType.IsAssignableFrom()";0.0035;0.0046;0.0034;0.0038;0.0193;42;2.625;16;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.DrawRendererList()";0.0035;0.003819;0.0033;0.0039;0.006;128;8;16;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::CampaignGameplayFlowController.TryFlushPendingDeathRecovery()";0.0035;0.006687;0.0032;0.0039;0.0506;113;7.0625;15;16
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::GraphicsFormatUtility.GetGraphicsFormat()";0.0035;0.0056;0.0032;0.0042;0.0333;64;4;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_nearClipPlane()";0.0035;0.003987;0.0034;0.004;0.0061;95;5.9375;16;16
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.GetGraphicsDeviceType()";0.0035;0.003662;0.0029;0.0038;0.0059;592;37;16;16
"mscorlib.dll!System::String[].System.Collections.Generic.IReadOnlyCollection`1.get_Count()";0.0035;0.003447;0.0032;0.0037;0.0045;113;7.0625;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::PlayerAnimatorDriver.get_LastPresentationState()";0.0035;0.00344;0.0033;0.0038;0.0043;128;8;15;16
"UnityEngine.CoreModule.dll!Unity.Collections::NativeArray`1.InternalReinterpret()";0.0035;0.004369;0.003;0.0038;0.0191;47;2.9375;16;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::WindupMeleeSettings.Validate()";0.0035;0.0033;0.0032;0.0038;0.0041;1017;63.5625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::TileFeatureState.get_TeamId()";0.0035;0.003287;0.0029;0.0037;0.0041;1017;63.5625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIObjectiveConditionSlice.get_StableId()";0.0035;0.003533;0.0034;0.004;0.0047;1130;70.625;15;16
"UnityEngine.CoreModule.dll!Unity.Collections.LowLevel.Unsafe::UnsafeUtility.IsNativeContainerType()";0.0035;0.003544;0.0032;0.0039;0.0051;1024;64;16;16
"Unity.Collections.dll!Unity.Collections::CollectionHelper.ShouldDeallocate()";0.0035;0.003713;0.0031;0.0039;0.007;360;22.5;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::KinematicSweepResult.get_SourcePose()";0.0035;0.003767;0.0033;0.0035;0.0045;24;1.5;3;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::PlayerMoveIntentBuffer.Expire()";0.0035;0.004013;0.0033;0.0039;0.0126;350;21.875;15;16
"PreUpdate.InputForUIUpdate";0.0035;0.004607;0.003;0.0042;0.0175;15;0.9375;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Camera.GetAllCameras()";0.0035;0.003873;0.0031;0.0043;0.0077;15;0.9375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.PlayerControl::PlayerActionPreviewQueries.HasExplicitPushCandidate()";0.0035;0.0035;0.0035;0.0035;0.0035;1;0.0625;1;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::ObjectiveHudPresenter.CompareRowCandidates()";0.0035;0.00356;0.0033;0.004;0.0045;113;7.0625;15;16
"UnityEngine.UIElementsModule.dll!UnityEngine.UIElements.UIR::UIRenderDevice.ProcessDeviceFreeQueue()";0.0035;0.00364;0.003;0.0037;0.0073;15;0.9375;15;16
"Unity.Cinemachine.dll!Unity.Cinemachine::LensSettings.PullInheritedPropertiesFromCamera()";0.0035;0.00426;0.0032;0.0039;0.0144;15;0.9375;15;16
"Unity.Collections.dll!Unity.Collections::CollectionHelper.CheckReflectionDataCorrect()";0.0035;0.006319;0.0033;0.0037;0.0504;152;9.5;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::InstanceCuller.DisposeCompactVisibilityMasks()";0.0035;0.016031;0.0034;0.0042;0.1914;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.TryPrepareRenderPipeline()";0.0035;0.003719;0.0032;0.0037;0.0077;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderer.IsDepthPrimingEnabledRenderGraph()";0.0035;0.003869;0.0032;0.0037;0.0062;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::ObjectPool`1.Release()";0.0035;0.003594;0.0031;0.0037;0.0073;16;1;16;16
"UnityEngine.UIModule.dll!UnityEngine::CanvasRenderer.SetMaterial()";0.0035;0.0041;0.0035;0.0035;0.0047;8;0.5;2;16
"PhysX.ScScene.islandGen";0.0034;0.0034;0.0034;0.0034;0.0034;1;0.0625;1;16
"gameObjectChangedScene.Invoke";0.0034;0.0043;0.0034;0.0034;0.0052;3;0.1875;2;16
"Unity.Cinemachine.dll!Unity.Cinemachine::BlendManager.RefreshCurrentCameraState()";0.0034;0.003773;0.0032;0.004;0.0058;15;0.9375;15;16
"GPUResidentDrawer.ProcessCameras";0.0034;0.004253;0.0031;0.0037;0.0162;15;0.9375;15;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::IndirectBufferContextStorage.ResetAllocators()";0.0034;0.004263;0.0031;0.0036;0.0152;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::VolumeCollection.GrabVolumes()";0.0034;0.004219;0.0033;0.0042;0.0086;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::ReflectionProbe.get_defaultTexture()";0.0034;0.003519;0.0033;0.0036;0.0042;16;1;16;16
"Unity.Collections.dll!Unity.Collections::NativeParallelHashMap`2.TryGetValue()";0.0034;0.003819;0.0031;0.0036;0.0096;32;2;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderer.SetupTargetHandles()";0.0034;0.003912;0.0032;0.0038;0.0068;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::AdditionalLightsShadowCasterPass.Setup()";0.0034;0.007412;0.0028;0.0041;0.0436;16;1;16;16
"Inl_ScriptableRenderer.InternalFinishRenderingCommon";0.0034;0.021575;0.003;0.0036;0.2948;16;1;16;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayExitPresentationController.AdvanceDeathPresentationCleanups()";0.0034;0.003367;0.0031;0.0035;0.0041;128;8;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationDataBuilder.BuildMovementOwnedPlayerDeathPresentation()";0.0034;0.003733;0.0033;0.004;0.0061;113;7.0625;15;16
"mscorlib.dll!System::Type.get_IsPublic()";0.0034;0.0034;0.0034;0.0034;0.0034;4;0.25;1;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::BaseCommandBuffer.ThrowIfRasterNotAllowed()";0.0034;0.004825;0.0031;0.0039;0.0219;112;7;16;16
"UnityEngine.CoreModule.dll!UnityEngine.Sprites::DataUtility.GetPadding()";0.0034;0.0045;0.0016;0.0034;0.0085;7;0.4375;3;16
"UnityEngine.CoreModule.dll!UnityEngine::ComputeShader.Internal_SetBuffer()";0.0034;0.00372;0.0032;0.0037;0.0059;76;4.75;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPipeline.IsTileEffectUnitMoveEnterMovement()";0.0034;0.012667;0.0022;0.0034;0.0324;12;0.75;3;16
"Unity.InputSystem.dll!UnityEngine.InputSystem::InputManager.ShouldDiscardOutOfFocusEvent()";0.0034;0.006473;0.0015;0.0089;0.0211;241;15.0625;11;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::TileFeatureVisualPresentationController.Update()";0.0034;0.00344;0.0033;0.0035;0.0041;128;8;15;16
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.InternalUpdate()";0.0034;0.00402;0.0034;0.0042;0.0079;46;2.875;15;16
"mscorlib.dll!System::IntPtr.ToInt64()";0.0034;0.003569;0.0031;0.0038;0.0052;241;15.0625;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Rect.get_yMax()";0.0034;0.003427;0.003;0.0037;0.0052;1158;72.375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyCombatCapabilityRuntime.get_Kind()";0.0034;0.003213;0.0029;0.0036;0.0043;1017;63.5625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::CleanupPhaseResult.get_RemovedEntityIds()";0.0034;0.00336;0.0031;0.0039;0.0044;1017;63.5625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::TileFeatureState.get_OwnerEntityId()";0.0034;0.003307;0.003;0.0038;0.0041;1017;63.5625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationBuildContext.get_PlayerCommand()";0.0034;0.00322;0.0031;0.0036;0.0041;1014;63.375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::TickPresentationData.get_EntityMotions()";0.0034;0.003467;0.0031;0.004;0.0049;904;56.5;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Objectives::StageObjectiveConditionDisplayMetadata.get_StableConditionId()";0.0034;0.003273;0.0025;0.0039;0.0046;1130;70.625;15;16
"Unity.Collections.dll!::AllocatorHandle.get_Handle()";0.0034;0.0038;0.0033;0.0039;0.0056;1200;75;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Vector2.op_Addition()";0.0034;0.00342;0.0032;0.0038;0.0067;314;19.625;5;16
"Unity.InputSystem.dll!::BitRegion.Overlap()";0.0034;0.00814;0.0016;0.012;0.0335;909;56.8125;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyGlideRuntimeState.Create()";0.0034;0.003553;0.0031;0.0036;0.006;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Objectives::StageObjectiveConditionRuntimeDefinitionEntry[].System.Collections.Generic.IReadOnlyCollection`1.get_Count()";0.0034;0.003507;0.003;0.0042;0.0055;226;14.125;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraph.AddPassDebugMetadata()";0.0034;0.003594;0.0031;0.0036;0.0063;304;19;16;16
"Game.Feature.Gameplay.EnemyAudio.dll!Game.Feature.Gameplay.EnemyAudio::EnemyAudioProfile.TryResolve()";0.0034;0.002633;0.0007;0.0034;0.0038;12;0.75;3;16
"Unity.Collections.dll!Unity.Collections::NativeParallelHashMap`2.GetEnumerator()";0.0034;0.003612;0.0031;0.0041;0.0049;32;2;16;16
"UnityEngine.UI.dll!UnityEngine.UI::CanvasUpdateRegistry.ObjectValidForUpdate()";0.0033;0.004007;0.0029;0.0051;0.0071;121;7.5625;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Transform.GetChild_Injected()";0.0033;0.00326;0.0029;0.0035;0.0044;337;21.0625;15;16
"Unity.Collections.dll!Unity.Collections.LowLevel.Unsafe::UnsafeParallelHashMapDataEnumerator.MoveNext()";0.0033;0.003487;0.0031;0.0036;0.0047;128;8;16;16
"Unity.InputSystem.dll!UnityEngine.InputSystem.UI::InputSystemUIInputModule.ProcessNavigation()";0.0033;0.003493;0.0031;0.0035;0.0047;15;0.9375;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Transform.SetParent()";0.0033;0.0114;0.0028;0.0035;0.0518;8;0.5;6;16
"UnityEngine.UI.dll!UnityEngine.UI::CanvasUpdateRegistry.CleanInvalidItems()";0.0033;0.004167;0.0031;0.0041;0.0089;15;0.9375;15;16
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.GetTextContainerLocalCorners()";0.0033;0.00408;0.003;0.0036;0.0098;18;1.125;15;16
"ReflectionProbes.Update";0.0033;0.0039;0.003;0.0043;0.0066;15;0.9375;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::PlayerAnimatorDriver.set_LastCrossFadedStateName()";0.0033;0.0033;0.0033;0.0033;0.0033;1;0.0625;1;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::KinematicProgressResolver.CreateCommitOffset()";0.0033;0.018533;0.0033;0.0033;0.049;12;0.75;3;16
"System.dll!System.Collections.Generic::LinkedList`1.InternalInsertNodeBefore()";0.0033;0.0033;0.0033;0.0033;0.0033;7;0.4375;1;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ChancePanelView.RequireReference()";0.0033;0.0033;0.0033;0.0033;0.0033;4;0.25;1;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.Clear()";0.0033;0.0031;0.0025;0.0034;0.0045;48;3;16;16
"UnityEngine.IMGUIModule.dll!UnityEngine::GUIContent.ClearStaticCache()";0.0033;0.006531;0.0008;0.0132;0.0157;346;21.625;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Sprite.GetOuterUVs()";0.0033;0.002867;0.0013;0.0033;0.004;7;0.4375;3;16
"mscorlib.dll!System::String.IndexOfUnchecked()";0.0033;0.0033;0.0033;0.0033;0.0033;12;0.75;1;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyCombatCapabilityRuntime.get_AttackTimingSettings()";0.0033;0.00312;0.0027;0.0035;0.0044;1017;63.5625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Entities::EnemyAttackTimingSettings.Validate()";0.0033;0.003073;0.0027;0.0034;0.0041;1017;63.5625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Loop::PlanPhaseResult.get_MovementActionPlanPayloads()";0.0033;0.003313;0.0031;0.0038;0.0046;1017;63.5625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Objectives::StageObjectiveTickResult.get_HasObjective()";0.0033;0.00304;0.0028;0.0035;0.0039;791;49.4375;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.BoardState::TileFeatureState.get_SourceEntityId()";0.0033;0.0034;0.0032;0.0035;0.006;1017;63.5625;15;16
"mscorlib.dll!::EmptyInternalEnumerator`1.Dispose()";0.0033;0.0056;0.003;0.0037;0.0374;1833;114.5625;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayPresentationMotionVfxContext.get_StateStore()";0.0033;0.0034;0.0031;0.004;0.0045;1107;69.1875;15;16
"mscorlib.dll!System.Globalization::CultureInfo.get_TextInfo()";0.0033;0.003013;0.0027;0.0035;0.0037;1017;63.5625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveConditionReadModel.get_Role()";0.0033;0.003187;0.0029;0.0036;0.004;1130;70.625;15;16
"mscorlib.dll!System::Lazy`1.get_Value()";0.0033;0.003587;0.0025;0.0044;0.0078;1065;66.5625;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Vector4..ctor()";0.0033;0.0033;0.0028;0.0035;0.0042;1085;67.8125;16;16
"UnityEngine.CoreModule.dll!Unity.Collections.LowLevel.Unsafe::AtomicSafetyHandle.SetStaticSafetyId()";0.0033;0.003537;0.0029;0.004;0.0072;1114;69.625;16;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.BeginSample_CustomSampler_Injected()";0.0033;0.003537;0.0029;0.0034;0.0058;416;26;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Sin()";0.0033;0.003737;0.0032;0.0039;0.006;288;18;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::GPUResidentDrawer.GetDebugStats()";0.0033;0.003319;0.0028;0.0035;0.0047;256;16;16;16
"UnityEngine.IMGUIModule.dll!UnityEngine::GUIUtility.get_guiDepth()";0.0033;0.007312;0.0013;0.0146;0.0179;1384;86.5;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraphBuilders.SetGlobalTextureAfterPass()";0.0032;0.003894;0.0031;0.0036;0.0111;96;6;16;16
"UnityEngine.UI.dll!UnityEngine.UI::GraphicRaycaster.get_canvas()";0.0032;0.003127;0.0028;0.0033;0.004;95;5.9375;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::CoreUtils.SetViewportAndClear()";0.0032;0.003669;0.0031;0.0034;0.0087;80;5;16;16
"Game.Feature.Gameplay.EnemyAudio.dll!Game.Feature.Gameplay.EnemyAudio::EnemyAudioRequest..ctor()";0.0032;0.0063;0.0026;0.0032;0.0131;12;0.75;3;16
"UnityEngine.UI.dll!UnityEngine.UI.Collections::IndexedSet`1.Contains()";0.0032;0.00398;0.0031;0.0036;0.0104;35;2.1875;15;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::TextureHandle.GetDescriptor()";0.0032;0.0039;0.003;0.0039;0.0097;32;2;16;16
"UnityEngine.UIModule.dll!UnityEngine::RectTransformUtility.PointInRectangle_Injected()";0.0032;0.00362;0.0031;0.0037;0.0052;20;1.25;10;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::TileFeatureVisualRegistry.get_Targets()";0.0032;0.003687;0.0031;0.0035;0.0092;113;7.0625;15;16
"Game.Feature.Gameplay.dll!Game.Feature.Gameplay.Movement.Sorting::RawMovementIntentComparer.Compare()";0.0032;0.005033;0.0021;0.0032;0.0098;11;0.6875;3;16
"UnityEngine.CoreModule.dll!UnityEngine::RectTransform.set_anchoredPosition()";0.0032;0.003487;0.0027;0.0037;0.0062;92;5.75;15;16
"mscorlib.dll!System::Type.get_HasElementType()";0.0032;0.003637;0.0028;0.0034;0.0108;90;5.625;16;16
"Unity.InputSystem.dll!UnityEngine.InputSystem::DynamicBitfield.SetBit()";0.0032;0.003778;0.0016;0.0045;0.0087;63;3.9375;9;16
"FixedUpdate.ScriptRunBehaviourFixedUpdate";0.0032;0.00352;0.003;0.0034;0.0071;234;14.625;15;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.SetGlobalKeyword_Injected()";0.0032;0.003594;0.0031;0.0036;0.0059;736;46;16;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host::GameplayCubeProjector.GetCubeCenter()";0.0032;0.003107;0.003;0.0035;0.0037;113;7.0625;15;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.set_graphicsFormat()";0.0032;0.003275;0.0029;0.0035;0.0052;112;7;16;16
